data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7671772,104,MMR9145,9145,24-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2016-2021),,1,13,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Mrauk-U,Kyauk Kyat,20.8409,93.0722,2,Narinjara News,Subnational,"On 24 November 2019, in between Kyauk Kyat village in Kyauktaw and Mahamuni Pagoda in Mrauk-U, in Kyauktaw Township, in Rakhine State, a column of Myanmar military which was travelling to Kyauktaw from Pyaing Chaung village was attacked by an unidentified group with landmines.",0,1612998734,MMR
6695415,104,MMR9147,9147,24-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Sagaing,Monywa,Monywa,Monywa,22.1086,95.1358,1,Radio Free Asia,Regional,"On 24 November 2019, in Monywa Town, in Monywa Township, in Sagaing Region, a protest event was held in support of the State Counsellor Daw Aung San Suu Kyi who will be leading an expedition to face a lawsuit at the ICJ. The lawsuit was filed against Myanmar by Gambia regarding the state violence against Rohingya Muslims in 2017. [size=no report]",0,1576855223,MMR
6695993,104,MMR9252,9252,23-Nov-19,2019,2,Protests,Peaceful protest,Protesters (Myanmar),Labour Group (Myanmar); ALR: Action Labour Rights,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (North),Hlaingthayar,Hlaingthayar,16.854,96.0689,2,Myanmar Times,National,"From 23 November 2019 to 7 December 2019, in Hlaingthayar Township, in Yangon Region, about 400 workers of Global Electronic factory in Hlaingthayar Industrial Zone (2) staged a protest. They made 16 demands, including the right to legal leaves without a cut in their attendance bonus, a grade skills bonus and an increase in the annual bonus. Action Labour Rights assisted the protesting workers. The workers returned to work on December 7 after successful negotiation and 15 days of protest. [size=about 400]",0,1576855225,MMR
7671668,104,MMR9139,9139,23-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Yae Soe Chaung,20.6539,92.7366,2,Narinjara News,Subnational,"On 23 November 2019, near Yae Soe Chaung Village, in Rathedaung Township, in Rakhine State, Myanmar military and the Arakan Army had clashed. A column of the military was stationed in the village at the time of the clash.",0,1612998733,MMR
7669909,104,MMR9142,9142,23-Nov-19,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Ah Myet Taung,20.6551,92.7203,1,Development Media Group,Subnational,"On 23 November 2019, in Ah Myet Taung Village, in Rathedaung Township, in Rakhine State, Myanmar military unit 537 based near Rathedaung Town fired artillery shells with some landing in Ah Myet Taung, causing some houses to burn down.",0,1612998729,MMR
7669770,104,MMR9136,9136,22-Nov-19,2019,1,Violence against civilians,Attack,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Rakhine,Sittwe,Ponnagyun,Ponnagyun,20.3337,93.0088,2,Development Media Group,Subnational,"On 22 November 2019, near Ponnagyun Town, in Ponnagyun Township, in Rakhine State, two civilians who were travelling on motorbikes from Ywar Thar Yar village to Ponnagyun Town were shot and injured by the Myanmar military battalion 550.",0,1612998728,MMR
7671820,104,MMR9134,9134,22-Nov-19,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Myebon,20.0474,93.371,2,Narinjara News,Subnational,"On 22 November 2019, in Myebon Township, in Rakhine State, the Myanmar military launched attacks around Nyung Kan village targeting the AA. The military used two helicopters in the attack over the village.",0,1612998734,MMR
7670309,104,MMR9474,9474,22-Nov-19,2019,1,Violence against civilians,Attack,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Shan,Kyaukme,Namhsan,Hu Hkin (Palaung),23.0772,97.1175,1,Irrawaddy,National,"On 22 November 2019, in Hu Hkin Village Tract, in Namhsan Township, in northern Shan State, Myanmar military division 88 briefly abducted 63 residents. Some of the residents were beaten and forced as to carry equipment by the soldiers.",0,1612998730,MMR
6696519,104,MMR9141,9141,22-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Chin,Mindat,Paletwa,Paletwa,21.3045,92.8555,2,Khonumthung News,Subnational,"On 22 November 2019, in between the villages of Pauk Tu Wa and Pone Hnyin Wa, in Paletwa Township, in Chin State, a 47-year old villager of Doe Chaung Wa was killed by a landmine explosion while he was helping to move an injured Myanmar military soldier to safety. The Myanmar military troops asked him to help carry the injured soldiers. However, it was unclear whether he was forced to carry the injured soldier or not.",1,1576855226,MMR
7671631,104,MMR9135,9135,22-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Yae Soe Chaung,20.6539,92.7366,2,Narinjara News,Subnational,"On 22 November 2019, in between Yae Soe Chaung and Kyauk Kon Boke Villages, in Rathedaung Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army near a bridge between the villages.",0,1612998733,MMR
7671974,104,MMR9132,9132,22-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Namhsan,Taik Tan,22.8727,97.2536,2,Network Media Group,National,"On 22 November 2019, around Taik Tan Village, in Namhsan Township, in northern Shan State, fighting broke out between the Myanmar military and the Ta'ang National Liberation Army. The military also fired using two helicopters.",0,1612998734,MMR
7669438,104,MMR9133,9133,22-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Namhsan,Hu Hkin (Palaung),23.0772,97.1175,2,Shan Herald Agency for News; Network Media Group,Subnational-National,"On 22 November 2019, there was a clash between the military and TNLA at the access road between Man Mai Mein Kun and Hu Hkin Villages in the Namhsan township. Another clash also broke out near Kaik Taing village under the same township (village coordinates not found). The military claimed that it seized several weapons of TNLA in three locations.",0,1612998727,MMR
7669439,104,MMR9138,9138,22-Nov-19,2019,1,Violence against civilians,Abduction/forced disappearance,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Shan,Kyaukme,Namhsan,Man Mai Mein Kun,23.0717,97.1525,1,BBC News; Shan Herald Agency for News; Network Media Group,Subnational-National,"On 22 November 2019, in Man Mai Mein Kun Village, in Namhsan Township, in northern Shan State, the Myanmar military LID 88 arrested 63 villagers in the morning to use as human shields against a possible landmine explosion. The villagers were released later in the afternoon. The military also beat the village secretary.",0,1612998727,MMR
7671790,104,MMR9137,9137,22-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Pi Kauk Wa,20.7674,92.9648,2,Narinjara News,Subnational,"On 22 November 2019, near Pi Kauk Wa Village, in Kyauktaw Township, in Rakhine State, the Arakan Army attacked the Myanmar military navy ships and the military returned fire. Stray bullets hit and injured two villagers.",0,1612998734,MMR
7669774,104,MMR9128,9128,21-Nov-19,2019,1,Violence against civilians,Abduction/forced disappearance,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Mee Wa,21.1074,92.9544,1,Development Media Group,Subnational,"On 21 November 2019, in Mee Wa Village, in Kyauktaw Township, in Rakhine State, a column of Myanmar military entered into the village and forced 6 Mee Wa villagers to work as guides. The military denied this event.",0,1612998728,MMR
7669784,104,MMR9130,9130,21-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ARSA: Arakan Rohingya Salvation Army,,2,12,Southeast Asia,Myanmar,Rakhine,Maungdaw,Maungdaw,Ah Nauk Hka Maung Seik,21.2655,92.2714,2,Development Media Group,Subnational,"On 21 November 2019, west of Ah Nauk Hka Maung Seik Village, in Maungdaw Township, in Rakhine State, the Myanmar military and the Arakan Rohingya Salvation Army clashed while the military was on security operations. The military arrested 3 ARSA militants. 2 were killed.",2,1612998728,MMR
7672361,104,MMR9131,9131,21-Nov-19,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2016-2021),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,Civilians (Myanmar),2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Namhsan,Namhsan,22.965,97.1615,2,Shan Herald Agency for News,Subnational,"On 21 November 2019, near Hkon Nguen village, in Kyaukme Township, in northern Shan State, the Myanmar military attacked the Ta'ang National Liberation Army's position and Ta'ang villages with artillery shells and a combat helicopter. Residents fled the village when artillery shells landed in the village. Several bamboo houses in Mang Hkok village were damaged.",0,1612998735,MMR
7671608,104,MMR9127,9127,21-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Yae Soe Chaung,20.6539,92.7366,2,Narinjara News,Subnational,"On 21 November 2019, near Yae Soe Chaung Village, in Rathedaung Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army. The artillery shells from the clash hit Amyat Taung village, exploded inside a house and killed a villager and injured another.",1,1612998733,MMR
7671638,104,MMR9129,9129,21-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Than Pu Yar Htaunt,20.9854,92.9854,2,Narinjara News,Subnational,"On 21 November 2019, in between the villages of Than Pu Yar Htaunt and Tha Lu Chaung, in Kyauktaw Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army two times in a day.",0,1612998733,MMR
7672596,104,MMR9126,9126,20-Nov-19,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2016-2021),,1,,,0,10,Southeast Asia,Myanmar,Shan,Kyaukme,Kyaukme,Hkon Ngin,22.5004,96.8599,1,VOA,International,"On 20 November 2019, in Hkon Ngin Village, in Kyaukme Township, in Shan State, artillery shells fired by the Mong Ngawt based Myanmar military landed in the village and damaged some houses.",0,1612998735,MMR
7669621,104,MMR9125,9125,20-Nov-19,2019,2,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,12,Southeast Asia,Myanmar,Shan,Muse,Kutkai,Kutkai,23.4579,97.938,2,BBC News,International,"Around 20 November 2019, near Kutkai Town, in Kutkai Township, in Shan State, fighting broke out between the Myanmar military and the Ta'ang National Liberation Army.",0,1612998728,MMR
7669437,104,MMR9124,9124,20-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Sittwe,Rathedaung,Kon Tan,20.47,92.6862,2,Development Media Group; Narinjara News,Subnational,"On 20 November 2019, in between Kon Tan and Thar Si Kon Villages, in Rathedaung Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army in a location between the two villages after an explosion occurred near the south of Mayu River bank. The military column also arrested 12 villagers of Aung Si Kon and Thar Si Kon after the battle but released them the next day.",0,1612998727,MMR
7669763,104,MMR9117,9117,19-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Kyauk Pan Tu (Ywar Thar Yar),20.0263,93.6092,2,Development Media Group,Subnational,"On 19 November 2019, in Myebon Township, in Rakhine State, fighting broke out between the Myanmar military and the Arakan Army near Yaw Chaung village. The military also launched attacks over Yaw Chaung and Gin Chaung villages using two helicopters.",0,1612998728,MMR
7669768,104,MMR9120,9120,19-Nov-19,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2016-2021),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Kyauk Pan Tu (Ywar Thar Yar),20.0263,93.6092,2,Development Media Group,Subnational,"On 19 November 2019, in north of Ywar Thar Yar Village, in Myebon Township, in Rakhine State, the Arakan Army claimed that Myanmar military launched the attacks over the area north of the village and along Yaw Creek using two helicopters. The military denied the claim.",0,1612998728,MMR
7671954,104,MMR9121,9121,19-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Kyaukme,Kun Kaw,22.6627,97.0768,2,Network Media Group,National,"On 19 November 2019, in Kyaukme Township, in northern Shan State, a clash broke out between the Myanmar military and the Ta'ang National Liberation Army. Artillery shells also landed near the villages of Kun Kaw, Tawt Hpei and Nar Lway.",0,1612998734,MMR
7671723,104,MMR9118,9118,19-Nov-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2016-2021),,1,13,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Ah Pauk Wa,20.7194,92.9614,1,Narinjara News,Subnational,"On 19 November 2019, in Ah Pauk Wa Village, in Kyauktaw Township, in Rakhine State, an explosion occurred when a column of Myanmar military passed through the village. The military then fired into the village with small weapons.",0,1612998733,MMR
6697399,104,MMR9122,9122,19-Nov-19,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Labour Group (Myanmar); ALR: Action Labour Rights,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (North),Hlaingthayar,Hlaingthayar,16.854,96.0689,2,Myanmar Times; Irrawaddy,National,"From 19 to 21 November 2019, in Hlaingthayar Township, in Yangon Region, more than 4000 workers of the Chinese-owned Saung Oo Shwe Nay garment factory have been protesting over the alleged sexual assault of a female worker by a Sri Lankan technician at the factory. The workers called for the dismissal of the technician and made 28 demands, including leaves entitlements, clean toilets and a water purification machine. Action Labor Rights has been supporting the workers on protest. [size=more than 4000]",0,1576855229,MMR
7669434,104,MMR9116,9116,19-Nov-19,2019,1,Battles,Armed clash,Military Forces of Myanmar (2016-2021),,1,ULA/AA: United League of Arakan/Arakan Army,,2,12,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Myebon,Hin Kha Yaw,19.9426,93.6905,2,Development Media Group; BBC News,Subnational-International,"On 19 November 2019, in between In Gyin and Hin Kha Yaw Villages, in Myebon Township, in Rakhine State, the Arakan Army ambushed a reinforcement convoy of Myanmar military. There were 11 military vehicles and AA claimed that more than 10 military soldiers were killed whereas the military claimed that 3 soldiers were injured and the vehicles were damaged. The military also attacked over Hin Kha Yaw village using the helicopters after the ambush.",10,1612998727,MMR
